Job Number,Part Number,Due Date,Priority,Quantity,WorkCenter,Run Time,Setup Time,Place,Customer
MO-250317000582,M0102-2159,21/08/2025,4773,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000581,M0102-2159,21/08/2025,4774,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000580,M0102-2159,21/08/2025,4775,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000579,M0102-2159,21/08/2025,4776,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000578,M0102-2159,21/08/2025,4777,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000577,M0102-2159,21/08/2025,4778,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000576,M0102-2159,21/08/2025,4779,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000575,M0102-2159,21/08/2025,4780,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000574,M0102-2159,21/08/2025,4781,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000573,M0102-2159,21/08/2025,4782,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000572,M0102-2159,21/08/2025,4783,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000571,M0102-2159,21/08/2025,4784,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000569,M0102-2159,21/08/2025,4785,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000568,M0102-2159,21/08/2025,4786,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000567,M0102-2159,21/08/2025,4787,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000566,M0102-2159,21/08/2025,4788,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000565,M0102-2159,21/08/2025,4789,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000564,M0102-2159,21/08/2025,4790,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000563,M0102-2159,21/08/2025,4791,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000562,M0102-2159,21/08/2025,4792,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000561,M0102-2159,21/08/2025,4793,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000560,M0102-2159,21/08/2025,4794,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000559,M0102-2159,21/08/2025,4795,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000558,M0102-2159,21/08/2025,4796,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000557,M0102-2159,21/08/2025,4797,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000556,M0102-2159,21/08/2025,4798,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000555,M0102-2159,21/08/2025,4799,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000554,M0102-2159,21/08/2025,4800,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000553,M0102-2159,21/08/2025,4801,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000552,M0102-2159,21/08/2025,4802,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000550,M0102-2159,21/08/2025,4803,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000549,M0102-2159,21/08/2025,4804,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000739,M0102-2159,22/08/2025,4805,2,小立加_北京,0.9,0.2,北京,0
MO-250317000738,M0102-2159,22/08/2025,4806,2,小立加_北京,0.9,0.2,北京,0
MO-250317000737,M0102-2159,22/08/2025,4807,2,小立加_北京,0.9,0.2,北京,0
MO-250317000736,M0102-2159,22/08/2025,4808,2,小立加_北京,0.9,0.2,北京,0
MO-250317000735,M0102-2159,22/08/2025,4809,2,小立加_北京,0.9,0.2,北京,0
MO-250317000734,M0102-2159,22/08/2025,4810,2,小立加_北京,0.9,0.2,北京,0
MO-250317000733,M0102-2159,22/08/2025,4811,2,小立加_北京,0.9,0.2,北京,0
MO-250317000731,M0102-2159,22/08/2025,4812,2,小立加_北京,0.9,0.2,北京,0
MO-250317000730,M0102-2159,22/08/2025,4813,2,小立加_北京,0.9,0.2,北京,0
MO-250317000729,M0102-2159,22/08/2025,4814,2,小立加_北京,0.9,0.2,北京,0
MO-250317000728,M0102-2159,22/08/2025,4815,2,小立加_北京,0.9,0.2,北京,0
MO-250317000727,M0102-2159,22/08/2025,4816,2,小立加_北京,0.9,0.2,北京,0
MO-250317000726,M0102-2159,22/08/2025,4817,2,小立加_北京,0.9,0.2,北京,0
MO-250317000725,M0102-2159,22/08/2025,4818,2,小立加_北京,0.9,0.2,北京,0
MO-250317000724,M0102-2159,22/08/2025,4819,2,小立加_北京,0.9,0.2,北京,0
MO-250317000723,M0102-2159,22/08/2025,4820,2,小立加_北京,0.9,0.2,北京,0
MO-250317000722,M0102-2159,22/08/2025,4821,2,小立加_北京,0.9,0.2,北京,0
MO-250317000721,M0102-2159,22/08/2025,4822,2,小立加_北京,0.9,0.2,北京,0
MO-250317000720,M0102-2159,22/08/2025,4823,2,小立加_北京,0.9,0.2,北京,0
MO-250317000719,M0102-2159,22/08/2025,4824,2,小立加_北京,0.9,0.2,北京,0
MO-250317000718,M0102-2159,22/08/2025,4825,2,小立加_北京,0.9,0.2,北京,0
MO-250317000717,M0102-2159,22/08/2025,4826,2,小立加_北京,0.9,0.2,北京,0
MO-250317000715,M0102-2159,22/08/2025,4827,2,小立加_北京,0.9,0.2,北京,0
MO-250317000714,M0102-2159,22/08/2025,4828,2,小立加_北京,0.9,0.2,北京,0
MO-250317000713,M0102-2159,22/08/2025,4829,2,小立加_北京,0.9,0.2,北京,0
MO-250317000712,M0102-2159,22/08/2025,4830,2,小立加_北京,0.9,0.2,北京,0
MO-250317000711,M0102-2159,22/08/2025,4831,2,小立加_北京,0.9,0.2,北京,0
MO-250317000710,M0102-2159,22/08/2025,4832,2,小立加_北京,0.9,0.2,北京,0
MO-250317000709,M0102-2159,22/08/2025,4833,2,小立加_北京,0.9,0.2,北京,0
MO-250317000708,M0102-2159,22/08/2025,4834,2,小立加_北京,0.9,0.2,北京,0
MO-250317000706,M0102-2159,22/08/2025,4835,2,小立加_北京,0.9,0.2,北京,0
MO-250317000705,M0102-2159,22/08/2025,4836,2,小立加_北京,0.9,0.2,北京,0
MO-250317000704,M0102-2159,22/08/2025,4837,2,小立加_北京,0.9,0.2,北京,0
MO-250317000703,M0102-2159,22/08/2025,4838,2,小立加_北京,0.9,0.2,北京,0
MO-250317000702,M0102-2159,22/08/2025,4839,2,小立加_北京,0.9,0.2,北京,0
MO-250317000701,M0102-2159,22/08/2025,4840,2,小立加_北京,0.9,0.2,北京,0
MO-250317000700,M0102-2159,22/08/2025,4841,2,小立加_北京,0.9,0.2,北京,0
MO-250317000699,M0102-2159,22/08/2025,4842,2,小立加_北京,0.9,0.2,北京,0
MO-250317000698,M0102-2159,22/08/2025,4843,2,小立加_北京,0.9,0.2,北京,0
MO-250317000697,M0102-2159,22/08/2025,4844,2,小立加_北京,0.9,0.2,北京,0
MO-250317000696,M0102-2159,22/08/2025,4845,2,小立加_北京,0.9,0.2,北京,0
MO-250317000695,M0102-2159,22/08/2025,4846,2,小立加_北京,0.9,0.2,北京,0
MO-250317000694,M0102-2159,22/08/2025,4847,2,小立加_北京,0.9,0.2,北京,0
MO-250317000693,M0102-2159,22/08/2025,4848,2,小立加_北京,0.9,0.2,北京,0
MO-250317000692,M0102-2159,22/08/2025,4849,2,小立加_北京,0.9,0.2,北京,0
MO-250317000691,M0102-2159,22/08/2025,4850,2,小立加_北京,0.9,0.2,北京,0
MO-250317000690,M0102-2159,22/08/2025,4851,2,小立加_北京,0.9,0.2,北京,0
MO-250317000689,M0102-2159,22/08/2025,4852,2,小立加_北京,0.9,0.2,北京,0
MO-250317000688,M0102-2159,22/08/2025,4853,2,小立加_北京,0.9,0.2,北京,0
MO-250317000687,M0102-2159,22/08/2025,4854,2,小立加_北京,0.9,0.2,北京,0
MO-250317000686,M0102-2159,22/08/2025,4855,2,小立加_北京,0.9,0.2,北京,0
MO-250317000685,M0102-2159,22/08/2025,4856,2,小立加_北京,0.9,0.2,北京,0
MO-250317000684,M0102-2159,22/08/2025,4857,2,小立加_北京,0.9,0.2,北京,0
MO-250317000683,M0102-2159,22/08/2025,4858,2,小立加_北京,0.9,0.2,北京,0
MO-250317000682,M0102-2159,22/08/2025,4859,2,小立加_北京,0.9,0.2,北京,0
MO-250317000681,M0102-2159,22/08/2025,4860,2,小立加_北京,0.9,0.2,北京,0
MO-250317000680,M0102-2159,22/08/2025,4861,2,小立加_北京,0.9,0.2,北京,0
MO-250317000679,M0102-2159,22/08/2025,4862,2,小立加_北京,0.9,0.2,北京,0
MO-250317000678,M0102-2159,22/08/2025,4863,2,小立加_北京,0.9,0.2,北京,0
MO-250317000677,M0102-2159,22/08/2025,4864,2,小立加_北京,0.9,0.2,北京,0
MO-250317000676,M0102-2159,22/08/2025,4865,2,小立加_北京,0.9,0.2,北京,0
MO-250317000675,M0102-2159,22/08/2025,4866,2,小立加_北京,0.9,0.2,北京,0
MO-250317000674,M0102-2159,22/08/2025,4867,2,小立加_北京,0.9,0.2,北京,0
MO-250317000673,M0102-2159,22/08/2025,4868,2,小立加_北京,0.9,0.2,北京,0
MO-250317000672,M0102-2159,22/08/2025,4869,2,小立加_北京,0.9,0.2,北京,0
MO-250317000671,M0102-2159,22/08/2025,4870,2,小立加_北京,0.9,0.2,北京,0
MO-250317000670,M0102-2159,22/08/2025,4871,2,小立加_北京,0.9,0.2,北京,0
MO-250317000669,M0102-2159,22/08/2025,4872,2,小立加_北京,0.9,0.2,北京,0
MO-250317000668,M0102-2159,22/08/2025,4873,2,小立加_北京,0.9,0.2,北京,0
MO-250317000667,M0102-2159,22/08/2025,4874,2,小立加_北京,0.9,0.2,北京,0
MO-250317000666,M0102-2159,22/08/2025,4875,2,小立加_北京,0.9,0.2,北京,0
MO-250317000665,M0102-2159,22/08/2025,4876,2,小立加_北京,0.9,0.2,北京,0
MO-250317000664,M0102-2159,22/08/2025,4877,2,小立加_北京,0.9,0.2,北京,0
MO-250317000663,M0102-2159,22/08/2025,4878,2,小立加_北京,0.9,0.2,北京,0
MO-250317000662,M0102-2159,22/08/2025,4879,2,小立加_北京,0.9,0.2,北京,0
MO-250317000661,M0102-2159,22/08/2025,4880,2,小立加_北京,0.9,0.2,北京,0
MO-250317000660,M0102-2159,22/08/2025,4881,2,小立加_北京,0.9,0.2,北京,0
MO-250317000659,M0102-2159,22/08/2025,4882,2,小立加_北京,0.9,0.2,北京,0
MO-250317000658,M0102-2159,22/08/2025,4883,2,小立加_北京,0.9,0.2,北京,0
MO-250317000657,M0102-2159,22/08/2025,4884,2,小立加_北京,0.9,0.2,北京,0
MO-250317000656,M0102-2159,22/08/2025,4885,2,小立加_北京,0.9,0.2,北京,0
MO-250317000655,M0102-2159,22/08/2025,4886,2,小立加_北京,0.9,0.2,北京,0
MO-250317000654,M0102-2159,22/08/2025,4887,2,小立加_北京,0.9,0.2,北京,0
MO-250317000653,M0102-2159,22/08/2025,4888,2,小立加_北京,0.9,0.2,北京,0
MO-250317000652,M0102-2159,22/08/2025,4889,2,小立加_北京,0.9,0.2,北京,0
MO-250317000651,M0102-2159,22/08/2025,4890,2,小立加_北京,0.9,0.2,北京,0
MO-250317000650,M0102-2159,22/08/2025,4891,2,小立加_北京,0.9,0.2,北京,0
MO-250317000649,M0102-2159,22/08/2025,4892,2,小立加_北京,0.9,0.2,北京,0
MO-250317000648,M0102-2159,22/08/2025,4893,2,小立加_北京,0.9,0.2,北京,0
MO-250317000647,M0102-2159,22/08/2025,4894,2,小立加_北京,0.9,0.2,北京,0
MO-250317000646,M0102-2159,22/08/2025,4895,2,小立加_北京,0.9,0.2,北京,0
MO-250317000645,M0102-2159,22/08/2025,4896,2,小立加_北京,0.9,0.2,北京,0
MO-250317000644,M0102-2159,22/08/2025,4897,2,小立加_北京,0.9,0.2,北京,0
MO-250317000643,M0102-2159,22/08/2025,4898,2,小立加_北京,0.9,0.2,北京,0
MO-250317000642,M0102-2159,22/08/2025,4899,2,小立加_北京,0.9,0.2,北京,0
MO-250317000641,M0102-2159,22/08/2025,4900,2,小立加_北京,0.9,0.2,北京,0
MO-250317000640,M0102-2159,22/08/2025,4901,2,小立加_北京,0.9,0.2,北京,0
MO-250317000639,M0102-2159,22/08/2025,4902,2,小立加_北京,0.9,0.2,北京,0
MO-250317000638,M0102-2159,22/08/2025,4903,2,小立加_北京,0.9,0.2,北京,0
MO-250317000637,M0102-2159,22/08/2025,4904,2,小立加_北京,0.9,0.2,北京,0
MO-250317000636,M0102-2159,22/08/2025,4905,2,小立加_北京,0.9,0.2,北京,0
MO-250317000635,M0102-2159,22/08/2025,4906,2,小立加_北京,0.9,0.2,北京,0
MO-250317000634,M0102-2159,22/08/2025,4907,2,小立加_北京,0.9,0.2,北京,0
MO-250317000633,M0102-2159,22/08/2025,4908,2,小立加_北京,0.9,0.2,北京,0
MO-250317000632,M0102-2159,22/08/2025,4909,2,小立加_北京,0.9,0.2,北京,0
MO-250317000631,M0102-2159,22/08/2025,4910,2,小立加_北京,0.9,0.2,北京,0
MO-250317000630,M0102-2159,22/08/2025,4911,2,小立加_北京,0.9,0.2,北京,0
MO-250317000629,M0102-2159,22/08/2025,4912,2,小立加_北京,0.9,0.2,北京,0
MO-250317000628,M0102-2159,22/08/2025,4913,2,小立加_北京,0.9,0.2,北京,0
MO-250317000627,M0102-2159,22/08/2025,4914,2,小立加_北京,0.9,0.2,北京,0
MO-250317000626,M0102-2159,22/08/2025,4915,2,小立加_北京,0.9,0.2,北京,0
MO-250317000625,M0102-2159,22/08/2025,4916,2,小立加_北京,0.9,0.2,北京,0
MO-250317000624,M0102-2159,22/08/2025,4917,2,小立加_北京,0.9,0.2,北京,0
MO-250317000623,M0102-2159,22/08/2025,4918,2,小立加_北京,0.9,0.2,北京,0
MO-250317000622,M0102-2159,22/08/2025,4919,2,小立加_北京,0.9,0.2,北京,0
MO-250317000621,M0102-2159,22/08/2025,4920,2,小立加_北京,0.9,0.2,北京,0
MO-250317000620,M0102-2159,22/08/2025,4921,2,小立加_北京,0.9,0.2,北京,0
MO-250317000619,M0102-2159,22/08/2025,4922,2,小立加_北京,0.9,0.2,北京,0
MO-250317000618,M0102-2159,22/08/2025,4923,2,小立加_北京,0.9,0.2,北京,0
MO-250317000617,M0102-2159,22/08/2025,4924,2,小立加_北京,0.9,0.2,北京,0
MO-250317000616,M0102-2159,22/08/2025,4925,2,小立加_北京,0.9,0.2,北京,0
MO-250317000615,M0102-2159,22/08/2025,4926,2,小立加_北京,0.9,0.2,北京,0
MO-250317000614,M0102-2159,22/08/2025,4927,2,小立加_北京,0.9,0.2,北京,0
MO-250317000613,M0102-2159,22/08/2025,4928,2,小立加_北京,0.9,0.2,北京,0
MO-250317000612,M0102-2159,22/08/2025,4929,2,小立加_北京,0.9,0.2,北京,0
MO-250317000611,M0102-2159,22/08/2025,4930,2,小立加_北京,0.9,0.2,北京,0
MO-250317000610,M0102-2159,22/08/2025,4931,2,小立加_北京,0.9,0.2,北京,0
MO-250317000609,M0102-2159,22/08/2025,4932,2,小立加_北京,0.9,0.2,北京,0
MO-250317000608,M0102-2159,22/08/2025,4933,2,小立加_北京,0.9,0.2,北京,0
MO-250317000607,M0102-2159,22/08/2025,4934,2,小立加_北京,0.9,0.2,北京,0
MO-250317000606,M0102-2159,22/08/2025,4935,2,小立加_北京,0.9,0.2,北京,0
MO-250317000605,M0102-2159,22/08/2025,4936,2,小立加_北京,0.9,0.2,北京,0
MO-250317000604,M0102-2159,22/08/2025,4937,2,小立加_北京,0.9,0.2,北京,0
MO-250317000603,M0102-2159,22/08/2025,4938,2,小立加_北京,0.9,0.2,北京,0
MO-250317000602,M0102-2159,22/08/2025,4939,2,小立加_北京,0.9,0.2,北京,0
MO-250317000601,M0102-2159,22/08/2025,4940,2,小立加_北京,0.9,0.2,北京,0
MO-250317000600,M0102-2159,22/08/2025,4941,2,小立加_北京,0.9,0.2,北京,0
MO-250317000599,M0102-2159,22/08/2025,4942,2,小立加_北京,0.9,0.2,北京,0
MO-250317000598,M0102-2159,22/08/2025,4943,2,小立加_北京,0.9,0.2,北京,0
MO-250317000597,M0102-2159,22/08/2025,4944,2,小立加_北京,0.9,0.2,北京,0
MO-250317000596,M0102-2159,22/08/2025,4945,2,小立加_北京,0.9,0.2,北京,0
MO-250317000595,M0102-2159,22/08/2025,4946,2,小立加_北京,0.9,0.2,北京,0
MO-250317000594,M0102-2159,22/08/2025,4947,2,小立加_北京,0.9,0.2,北京,0
MO-250317000593,M0102-2159,22/08/2025,4948,2,小立加_北京,0.9,0.2,北京,0
MO-250317000592,M0102-2159,22/08/2025,4949,2,小立加_北京,0.9,0.2,北京,0
MO-250317000591,M0102-2159,22/08/2025,4950,2,小立加_北京,0.9,0.2,北京,0
MO-250317000590,M0102-2159,22/08/2025,4951,2,小立加_北京,0.9,0.2,北京,0
MO-250317000588,M0102-2159,22/08/2025,4952,2,小立加_北京,0.9,0.2,北京,0
MO-250317000587,M0102-2159,22/08/2025,4953,2,小立加_北京,0.9,0.2,北京,0
MO-250317000585,M0102-2159,22/08/2025,4954,2,小立加_北京,0.9,0.2,北京,0
MO-250317000584,M0102-2159,22/08/2025,4955,2,小立加_北京,0.9,0.2,北京,0
MO-250317000583,M0102-2159,22/08/2025,4956,2,小立加_北京,0.9,0.2,北京,0
MO-250317000582,M0102-2159,22/08/2025,4957,2,小立加_北京,0.9,0.2,北京,0
MO-250317000581,M0102-2159,22/08/2025,4958,2,小立加_北京,0.9,0.2,北京,0
MO-250317000580,M0102-2159,22/08/2025,4959,2,小立加_北京,0.9,0.2,北京,0
MO-250317000579,M0102-2159,22/08/2025,4960,2,小立加_北京,0.9,0.2,北京,0
MO-250317000578,M0102-2159,22/08/2025,4961,2,小立加_北京,0.9,0.2,北京,0
MO-250317000577,M0102-2159,22/08/2025,4962,2,小立加_北京,0.9,0.2,北京,0
MO-250317000576,M0102-2159,22/08/2025,4963,2,小立加_北京,0.9,0.2,北京,0
MO-250317000575,M0102-2159,22/08/2025,4964,2,小立加_北京,0.9,0.2,北京,0
MO-250317000574,M0102-2159,22/08/2025,4965,2,小立加_北京,0.9,0.2,北京,0
MO-250317000573,M0102-2159,22/08/2025,4966,2,小立加_北京,0.9,0.2,北京,0
MO-250317000572,M0102-2159,22/08/2025,4967,2,小立加_北京,0.9,0.2,北京,0
MO-250317000571,M0102-2159,22/08/2025,4968,2,小立加_北京,0.9,0.2,北京,0
MO-250317000569,M0102-2159,22/08/2025,4969,2,小立加_北京,0.9,0.2,北京,0
MO-250317000568,M0102-2159,22/08/2025,4970,2,小立加_北京,0.9,0.2,北京,0
MO-250317000567,M0102-2159,22/08/2025,4971,2,小立加_北京,0.9,0.2,北京,0
MO-250317000566,M0102-2159,22/08/2025,4972,2,小立加_北京,0.9,0.2,北京,0
MO-250317000565,M0102-2159,22/08/2025,4973,2,小立加_北京,0.9,0.2,北京,0
MO-250317000564,M0102-2159,22/08/2025,4974,2,小立加_北京,0.9,0.2,北京,0
MO-250317000563,M0102-2159,22/08/2025,4975,2,小立加_北京,0.9,0.2,北京,0
MO-250317000562,M0102-2159,22/08/2025,4976,2,小立加_北京,0.9,0.2,北京,0
MO-250317000561,M0102-2159,22/08/2025,4977,2,小立加_北京,0.9,0.2,北京,0
MO-250317000560,M0102-2159,22/08/2025,4978,2,小立加_北京,0.9,0.2,北京,0
MO-250317000559,M0102-2159,22/08/2025,4979,2,小立加_北京,0.9,0.2,北京,0
MO-250317000558,M0102-2159,22/08/2025,4980,2,小立加_北京,0.9,0.2,北京,0
MO-250317000557,M0102-2159,22/08/2025,4981,2,小立加_北京,0.9,0.2,北京,0
MO-250317000556,M0102-2159,22/08/2025,4982,2,小立加_北京,0.9,0.2,北京,0
MO-250317000555,M0102-2159,22/08/2025,4983,2,小立加_北京,0.9,0.2,北京,0
MO-250317000554,M0102-2159,22/08/2025,4984,2,小立加_北京,0.9,0.2,北京,0
MO-250317000553,M0102-2159,22/08/2025,4985,2,小立加_北京,0.9,0.2,北京,0
MO-250317000552,M0102-2159,22/08/2025,4986,2,小立加_北京,0.9,0.2,北京,0
MO-250317000550,M0102-2159,22/08/2025,4987,2,小立加_北京,0.9,0.2,北京,0
MO-250317000549,M0102-2159,22/08/2025,4988,2,小立加_北京,0.9,0.2,北京,0
MO-250317000732,M0102-2159,22/08/2025,4989,1,小立加_北京,1.9,0.3,北京,0
MO-250317000732,M0102-2159,22/08/2025,4989,1,小立加_北京,3.75,0.4,北京,0
MO-250317000739,M0102-2159,22/08/2025,4990,2,小立加_北京,3.91,0.25,北京,0
MO-250317000738,M0102-2159,22/08/2025,4991,2,小立加_北京,3.91,0.25,北京,0
MO-250317000737,M0102-2159,22/08/2025,4992,2,小立加_北京,3.91,0.25,北京,0
MO-250317000736,M0102-2159,22/08/2025,4993,2,小立加_北京,3.91,0.25,北京,0
MO-250317000735,M0102-2159,22/08/2025,4994,2,小立加_北京,3.91,0.25,北京,0
MO-250317000734,M0102-2159,22/08/2025,4995,2,小立加_北京,3.91,0.25,北京,0
MO-250317000733,M0102-2159,22/08/2025,4996,2,小立加_北京,3.91,0.25,北京,0
MO-250317000731,M0102-2159,22/08/2025,4997,2,小立加_北京,3.91,0.25,北京,0
MO-250317000730,M0102-2159,22/08/2025,4998,2,小立加_北京,3.91,0.25,北京,0
MO-250317000729,M0102-2159,22/08/2025,4999,2,小立加_北京,3.91,0.25,北京,0
MO-250317000728,M0102-2159,22/08/2025,5000,2,小立加_北京,3.91,0.25,北京,0
MO-250317000727,M0102-2159,22/08/2025,5001,2,小立加_北京,3.91,0.25,北京,0
MO-250317000726,M0102-2159,22/08/2025,5002,2,小立加_北京,3.91,0.25,北京,0
MO-250317000725,M0102-2159,22/08/2025,5003,2,小立加_北京,3.91,0.25,北京,0
MO-250317000724,M0102-2159,22/08/2025,5004,2,小立加_北京,3.91,0.25,北京,0
MO-250317000723,M0102-2159,22/08/2025,5005,2,小立加_北京,3.91,0.25,北京,0
MO-250317000722,M0102-2159,22/08/2025,5006,2,小立加_北京,3.91,0.25,北京,0
MO-250317000721,M0102-2159,22/08/2025,5007,2,小立加_北京,3.91,0.25,北京,0
MO-250317000720,M0102-2159,22/08/2025,5008,2,小立加_北京,3.91,0.25,北京,0
MO-250317000719,M0102-2159,22/08/2025,5009,2,小立加_北京,3.91,0.25,北京,0
MO-250317000718,M0102-2159,22/08/2025,5010,2,小立加_北京,3.91,0.25,北京,0
MO-250317000717,M0102-2159,22/08/2025,5011,2,小立加_北京,3.91,0.25,北京,0
MO-250317000715,M0102-2159,22/08/2025,5012,2,小立加_北京,3.91,0.25,北京,0
MO-250317000714,M0102-2159,22/08/2025,5013,2,小立加_北京,3.91,0.25,北京,0
MO-250317000713,M0102-2159,22/08/2025,5014,2,小立加_北京,3.91,0.25,北京,0
MO-250317000712,M0102-2159,22/08/2025,5015,2,小立加_北京,3.91,0.25,北京,0
MO-250317000711,M0102-2159,22/08/2025,5016,2,小立加_北京,3.91,0.25,北京,0
MO-250317000710,M0102-2159,22/08/2025,5017,2,小立加_北京,3.91,0.25,北京,0
MO-250317000709,M0102-2159,22/08/2025,5018,2,小立加_北京,3.91,0.25,北京,0
MO-250317000708,M0102-2159,22/08/2025,5019,2,小立加_北京,3.91,0.25,北京,0
MO-250317000706,M0102-2159,22/08/2025,5020,2,小立加_北京,3.91,0.25,北京,0
MO-250317000705,M0102-2159,22/08/2025,5021,2,小立加_北京,3.91,0.25,北京,0
MO-250317000704,M0102-2159,22/08/2025,5022,2,小立加_北京,3.91,0.25,北京,0
MO-250317000703,M0102-2159,22/08/2025,5023,2,小立加_北京,3.91,0.25,北京,0
MO-250317000702,M0102-2159,22/08/2025,5024,2,小立加_北京,3.91,0.25,北京,0
MO-250317000701,M0102-2159,22/08/2025,5025,2,小立加_北京,3.91,0.25,北京,0
MO-250317000700,M0102-2159,22/08/2025,5026,2,小立加_北京,3.91,0.25,北京,0
MO-250317000699,M0102-2159,22/08/2025,5027,2,小立加_北京,3.91,0.25,北京,0
MO-250317000698,M0102-2159,22/08/2025,5028,2,小立加_北京,3.91,0.25,北京,0
MO-250317000697,M0102-2159,22/08/2025,5029,2,小立加_北京,3.91,0.25,北京,0
MO-250317000696,M0102-2159,22/08/2025,5030,2,小立加_北京,3.91,0.25,北京,0
MO-250317000695,M0102-2159,22/08/2025,5031,2,小立加_北京,3.91,0.25,北京,0
MO-250317000694,M0102-2159,22/08/2025,5032,2,小立加_北京,3.91,0.25,北京,0
MO-250317000693,M0102-2159,22/08/2025,5033,2,小立加_北京,3.91,0.25,北京,0
MO-250317000692,M0102-2159,22/08/2025,5034,2,小立加_北京,3.91,0.25,北京,0
MO-250317000691,M0102-2159,22/08/2025,5035,2,小立加_北京,3.91,0.25,北京,0
MO-250317000690,M0102-2159,22/08/2025,5036,2,小立加_北京,3.91,0.25,北京,0
MO-250317000689,M0102-2159,22/08/2025,5037,2,小立加_北京,3.91,0.25,北京,0
MO-250317000688,M0102-2159,22/08/2025,5038,2,小立加_北京,3.91,0.25,北京,0
MO-250317000687,M0102-2159,22/08/2025,5039,2,小立加_北京,3.91,0.25,北京,0
MO-250317000686,M0102-2159,22/08/2025,5040,2,小立加_北京,3.91,0.25,北京,0
MO-250317000685,M0102-2159,22/08/2025,5041,2,小立加_北京,3.91,0.25,北京,0
MO-250317000684,M0102-2159,22/08/2025,5042,2,小立加_北京,3.91,0.25,北京,0
MO-250317000683,M0102-2159,22/08/2025,5043,2,小立加_北京,3.91,0.25,北京,0
MO-250317000682,M0102-2159,22/08/2025,5044,2,小立加_北京,3.91,0.25,北京,0
MO-250317000681,M0102-2159,22/08/2025,5045,2,小立加_北京,3.91,0.25,北京,0
MO-250317000680,M0102-2159,22/08/2025,5046,2,小立加_北京,3.91,0.25,北京,0
